mission_id,disaster_id,mission_name,organization,priority_level,mission_status,country,disaster_type,personnel_count,supplies_shipped,last_updated_by,mission_notes
93982553-d3dd-4d2e-a00d-9113b804dd57,2021-0498-CHN,WFP Response - China -Storm -2021-07-21,WFP,Medium,En Route,China,Storm,27,"Tarps, Emergency Power Units",Oncologist,Former race his remain until spring itself six quite former.
d5c8be84-5eed-493f-a762-ca95c9403021,2010-0148-ITA,USAID Response - Italy -Rail -2010-04-12,USAID,Critical,Completed,Italy,Rail,42,"Medical Kits, Food Rations",Town planner,Form until action hospital film significant.
bcff426b-e89a-40b1-9a4d-901b7a05c6f2,2012-0347-TCD,WFP Response - Chad -Flood -2012-07-15,WFP,Critical,Planned,Chad,Flood,92,"Hygiene Kits, Food Rations",Development worker international aid,Wonder paper final doctor standard glass so behind music idea size quality.
9a19e915-4a7a-4b30-9a63-15577faa1c1f,2008-0353-ESP,UNICEF Response - Spain -Air -2008-08-20,UNICEF,Medium,En Route,Spain,Air,39,"Water Purification Tablets, Medical Kits",Broadcast presenter,Her whom describe type our admit piece.
e1b17b50-8332-4e8a-9e24-98e2782df1de,2010-0193-SVK,UNICEF Response - Slovakia -Flood -2010-05-15,UNICEF,High,Completed,Slovakia,Flood,20,"Water Purification Tablets, Food Rations",Armed forces training and education officer,Nature debate life run author mind story collection under bank picture choice certain.
868504c8-a84d-4a3e-a366-09b1e588d8e4,2000-0900-IND,Doctors Without Borders Response - India -Miscellaneous accident (General) -2000-08-23,Doctors Without Borders,High,Completed,India,Miscellaneous accident (General),61,"Food Rations, Water Purification Tablets",Designer interior/spatial,Fear serious start group sell cause shake.
fa96bf77-ce24-488c-af32-a113eecbd24b,2002-0044-GHA,Red Cross Response - Ghana -Road -2002-01-22,Red Cross,High,On Site,Ghana,Road,8,"Food Rations, Medical Kits",Copywriter advertising,Language perhaps site offer treat easy former.
72117ea7-9009-4cb2-a25f-f16e71191219,2016-0243-CAN,WFP Response - Canada -Flood -2016-06-14,WFP,Low,On Site,Canada,Flood,78,"Hygiene Kits, Temporary Shelters",Communications engineer,Night wonder four fire idea I factor.
d30535c4-5256-40a7-842d-b155a1207d15,2003-0198-RUS,Red Cross Response - Russian Federation -Wildfire -2003-04-01,Red Cross,Critical,On Site,Russia,Wildfire,28,"Medical Kits, Water Purification Tablets",Agricultural engineer,Really in and reality success cold response write tough year mention receive laugh couple.
bb7f8b7a-313c-4837-a8e7-b4b2b4c7b831,2011-0245-UGA,USAID Response - Uganda -Water -2011-07-05,USAID,High,Completed,Uganda,Water,47,"Water Purification Tablets, Food Rations",Microbiologist,Cultural should room ability everybody wear pattern us cause smile whose more.
81c00046-abaf-4d28-8c8e-4e9338585d76,2004-0177-IDN,WFP Response - Indonesia -Mass movement (wet) -2004-04-23,WFP,High,Completed,Indonesia,Mass movement (wet),93,"Food Rations, Medical Kits",Social research officer government,Would fight approach particularly above type reduce happy build family have member bit no.
7b3cbb3b-5785-42af-905c-567ba9054d3e,2001-0107-GEO,USAID Response - Georgia -Storm -2001-02-01,USAID,Low,Completed,Georgia,Storm,16,"Water Purification Tablets, Emergency Power Units",Accountant chartered,Democrat me travel great economic by success per throw class wear office federal.
39c050ad-4acf-4144-a2d2-233f953b592f,2012-0618-TUR,WFP Response - Türkiye -Industrial accident (General) -2012-02-24,WFP,Low,Completed,Turkey,Industrial accident (General),57,"Water Purification Tablets, Food Rations",Designer graphic,Price section gas always just entire change sign.
c042d808-fc72-4601-8f64-05251de6b785,2022-0092-GTM,Doctors Without Borders Response - Guatemala -Earthquake -2022-02-16,Doctors Without Borders,Critical,Completed,Guatemala,Earthquake,102,"Search & Rescue Gear, Temporary Shelters",Advertising copywriter,Notice happen several finish especially professor serve cover.
23de054e-3ab4-4364-83f2-55dc41f15d35,2024-0004-USA,Red Cross Response - United States of America -Storm -2024-01-08,Red Cross,High,Completed,United States,Storm,117,"Tarps, Emergency Power Units",Facilities manager,Face start level source more blue.
17516fbb-1458-4c6d-8381-1dcb9ae6d5da,2003-0255-DZA,UNICEF Response - Algeria -Earthquake -2003-05-27,UNICEF,Medium,En Route,Algeria,Earthquake,44,"Trauma Medical Kits, Water",Scientist research (maths),People catch staff generation culture should mind.
bf71c863-2d5f-473c-8fef-4e2ee215c094,2011-0279-PRK,Red Cross Response - Democratic People's Republic of Korea -Storm -2011-08-07,Red Cross,Critical,Planned,"Korea, North",Storm,87,"Emergency Power Units, Medical Kits",Toxicologist,Those song truth sort simply age see spend scientist theory throw they.
a4817af3-8ba2-4f51-85b5-643844df5feb,2017-0265-IND,WFP Response - India -Storm -2017-07-08,WFP,High,Completed,India,Storm,111,"Emergency Power Units, Water Purification Tablets",Public affairs consultant,Go president reason together feel drug political take news executive later example.
cf063e29-6945-4fb8-92f0-84f743e39e27,2019-0048-MWI,USAID Response - Malawi -Flood -2019-01-01,USAID,Medium,Completed,Malawi,Flood,29,"Food Rations, Water Purification Tablets",Lecturer higher education,Test court whole measure final food push growth call military Republican no.
f475e6a8-41d4-43ad-b728-39c1cf07ceef,2009-0174-PHL,WFP Response - Philippines -Storm -2009-04-29,WFP,High,On Site,Philippines,Storm,110,"Medical Kits, Tarps",Scientist research (physical sciences),Yes office rule enough produce election material against point figure nor official.
dcedf69f-cae8-42e6-a644-c822e766a921,2020-0062-MOZ,WFP Response - Mozambique -Flood -2020-02-11,WFP,Critical,En Route,Mozambique,Flood,62,"Temporary Shelters, Food Rations",Lexicographer,Bag image today leave director young to single employee.
2ffd0588-639b-4f0c-b80b-3d0c01783ade,2020-0051-IRL,USAID Response - Ireland -Storm -2020-02-09,USAID,Critical,Completed,Ireland,Storm,46,"Water Purification Tablets, Tarps",Engineer civil (contracting),Difference over size step imagine trouble mother success guess open.
3f548f06-35b3-44bf-a5d9-d357bbaded0a,2020-0537-BRA,UNICEF Response - Brazil -Road -2020-12-04,UNICEF,Medium,Completed,Brazil,Road,10,"Food Rations, Medical Kits",Geographical information systems officer,Keep other create my mission throw collection off line unit provide room old.
d283dbc9-314c-4c88-92f5-dda52ba3ce3b,2012-0335-MAR,WFP Response - Morocco -Road -2012-09-04,WFP,Critical,En Route,Morocco,Road,68,"Food Rations, Water Purification Tablets",Scientist forensic,Certainly natural back recent turn benefit.
c062cdea-02c2-485a-be30-36d6c2d54c7b,2011-0444-USA,Red Cross Response - United States of America -Storm -2011-10-29,Red Cross,Low,Completed,United States,Storm,17,"Tarps, Water Purification Tablets",Teaching laboratory technician,Green kitchen successful rise dog candidate occur.
40a43621-a428-4dc3-8790-261282a5783d,2008-0248-MEX,USAID Response - Mexico -Miscellaneous accident (General) -2008-06-20,USAID,Critical,En Route,Mexico,Miscellaneous accident (General),14,"Water Purification Tablets, Medical Kits",Pharmacist community,Part section thus try involve door would newspaper.
24c8b0fb-7fd1-4bf9-9e96-93413717a33b,2017-0070-USA,USAID Response - United States of America -Storm -2017-02-27,USAID,Low,On Site,United States,Storm,114,"Water Purification Tablets, Tarps",Landscape architect,Want least learn establish woman agreement contain arm.
9a5a72b8-3926-4e99-bd99-21157670c6ef,2010-0065-PER,USAID Response - Peru -Flood -2010-02-10,USAID,Low,Planned,Peru,Flood,35,"Temporary Shelters, Food Rations",Quantity surveyor,Agency defense hour price out edge few real attorney team learn.
cdff8979-5e61-4aaa-9526-f4159c37fa17,2008-0148-COD,WFP Response - Democratic Republic of the Congo -Water -2008-03-26,WFP,Low,Completed,Congo (Kinshasa),Water,26,"Medical Kits, Food Rations",Psychologist occupational,Still staff child foot avoid either thousand enter.
6bc2a6ca-d488-4444-856a-29a8f4db6e7c,2007-0018-MOZ,WFP Response - Mozambique -Road -2007-01-19,WFP,High,On Site,Mozambique,Road,52,"Medical Kits, Food Rations",Visual merchandiser,Natural adult all away best debate.
23df6bb1-3871-4472-8a34-3d1499ae4dfe,2005-0567-MEX,USAID Response - Mexico -Storm -2005-10-01,USAID,Medium,En Route,Mexico,Storm,27,"Tarps, Medical Kits",Manufacturing systems engineer,Throughout sea performance tell teach receive each decision surface use simple.
c2497189-36f9-487c-affa-1b4866871cf4,2005-0011-DEU,Red Cross Response - Germany -Storm -2005-01-08,Red Cross,Critical,En Route,Germany,Storm,34,"Emergency Power Units, Water Purification Tablets",Investment analyst,Fight provide candidate anything ok institution technology eat rather own event.
64d0669a-88eb-4a48-b766-451331f969d0,2016-0531-PRK,USAID Response - Democratic People's Republic of Korea -Flood -2016-07-22,USAID,Low,Completed,"Korea, North",Flood,120,"Temporary Shelters, Hygiene Kits",Financial manager,Impact defense house certainly claim lawyer success rate bad group teach.
0ce1917e-d7b6-475b-9ae8-5ef8a15a6e05,2007-0051-GRC,WFP Response - Greece -Water -2007-02-02,WFP,High,On Site,Greece,Water,86,"Food Rations, Medical Kits",Ranger/warden,Religious theory nature number another arrive natural table hit city player strategy.
55d8fedc-dabc-4909-9afa-28d3e8284b72,2015-0004-PER,Doctors Without Borders Response - Peru -Road -2015-01-10,Doctors Without Borders,Medium,Completed,Peru,Road,114,"Food Rations, Water Purification Tablets",Scientist water quality,Want happy down scene simple test data reduce ten tough base international very reality.
052606db-bf86-4a41-8a08-ac61bfd2e2c2,2007-0231-NGA,Doctors Without Borders Response - Nigeria -Road -2007-05-13,Doctors Without Borders,High,On Site,Nigeria,Road,94,"Medical Kits, Food Rations",Consulting civil engineer,Kind Mrs generation left side standard line its sometimes officer.
4555969b-5b4d-4b07-b086-2583a757d879,2019-0362-PHL,USAID Response - Philippines -Earthquake -2019-07-27,USAID,Low,Planned,Philippines,Earthquake,82,"Trauma Medical Kits, Temporary Shelters",Trading standards officer,Among red instead key material cold lawyer right building.
c316d174-ca53-4692-866a-2a8e619f5794,2023-0020-MDG,USAID Response - Madagascar -Storm -2023-01-19,USAID,Medium,En Route,Madagascar,Storm,84,"Water Purification Tablets, Medical Kits",Television/film/video producer,Move entire develop general real from read.
9e592598-7a0b-4037-bc12-fd1ba503ee24,2008-0619-TZA,WFP Response - United Republic of Tanzania -Road -2008-05-09,WFP,Low,On Site,Tanzania,Road,105,"Food Rations, Medical Kits",Accommodation manager,Wife pay yet much trip wrong environment available memory figure.
cdf9d465-e496-4706-89e6-b63fa106f502,2013-0545-KEN,USAID Response - Kenya -Flood -2013-12-01,USAID,Low,On Site,Kenya,Flood,46,"Water Purification Tablets, Temporary Shelters",Equities trader,Little subject I beautiful reason hour scene western TV way offer general.
d0cd8219-f7e9-4f17-9f7a-b99fe871274a,2003-0816-RUS,Doctors Without Borders Response - Russian Federation -Air -2003-08-20,Doctors Without Borders,High,On Site,Russia,Air,111,"Medical Kits, Food Rations",Nurse learning disability,Those stage my short Mrs cell feeling effect nation person card side thank.
a596f86d-70af-451d-922a-d3fda32f1c28,2011-0152-BFA,UNICEF Response - Burkina Faso -Road -2011-05-06,UNICEF,High,Planned,Burkina Faso,Road,64,"Water Purification Tablets, Food Rations",Arboriculturist,Who drive toward community budget prove able simply understand under then ok environment.
4397e3ca-c4a3-43ed-b376-62e490f63d35,2001-0707-ZAF,Red Cross Response - South Africa -Road -2001-12-30,Red Cross,High,Planned,South Africa,Road,106,"Medical Kits, Food Rations",Plant breeder/geneticist,National into television story factor thus account red their edge care.
c7e9c46f-4698-486b-897d-fc0971db2fa1,2004-0609-PHL,USAID Response - Philippines -Storm -2004-11-29,USAID,Critical,On Site,Philippines,Storm,91,"Medical Kits, Tarps",Newspaper journalist,Mean herself four appear respond good tell join throughout.
8630451f-e13e-489e-9be7-a1e99a1be4f0,2001-0003-NLD,WFP Response - Netherlands (Kingdom of the) -Fire (Miscellaneous) -2001-01-01,WFP,High,Planned,Netherlands,Fire (Miscellaneous),91,"Food Rations, Water Purification Tablets",Administrator charities/voluntary organisations,Skill through begin our my like near let water nothing network religious future.
41eb8f90-ab40-4ba3-9d26-fd94c1dac890,2023-0259-KEN,UNICEF Response - Kenya -Flood -2023-04-25,UNICEF,High,En Route,Kenya,Flood,87,"Food Rations, Water Purification Tablets",Quarry manager,Window figure spend city popular reality.
2ee470e1-76ef-4e94-82a7-c2362667d64c,2008-0152-HND,Red Cross Response - Honduras -Road -2008-03-25,Red Cross,Critical,Planned,Honduras,Road,22,"Food Rations, Water Purification Tablets",Furniture conservator/restorer,As easy position guess leg add beyond.
2c72768f-a914-404f-9d2b-5fcc3a4817b3,2016-0538-JPN,Red Cross Response - Japan -Extreme temperature -2016-08-06,Red Cross,Low,En Route,Japan,Extreme temperature,118,"Medical Kits, Water Purification Tablets",Academic librarian,Information color during many modern house.
d81a0782-5fa8-47ce-9a19-849fb34bf2dc,2016-0398-IND,USAID Response - India -Miscellaneous accident (General) -2016-10-15,USAID,Critical,En Route,India,Miscellaneous accident (General),118,"Medical Kits, Water Purification Tablets",Biochemist clinical,Product garden true price ten guess begin reach crime that my meeting.
0cef039b-43a8-4ab9-bb52-e1fb11752e8d,2024-0830-CIV,Doctors Without Borders Response - Côte d’Ivoire -Road -2024-11-10,Doctors Without Borders,Critical,On Site,Côte d’Ivoire,Road,9,"Food Rations, Medical Kits",TEFL teacher,Amount himself future control ready forward important information nor stay.
fc662f00-7e05-4e38-bab1-b28d242d4d4b,2010-0353-COD,WFP Response - Democratic Republic of the Congo -Water -2010-07-28,WFP,High,Planned,Congo (Kinshasa),Water,92,"Medical Kits, Water Purification Tablets",Financial trader,Back couple development still pretty entire wind administration season include whose sense offer.
92f0cf44-3e2c-491a-a808-6ab754425611,2018-0188-LBY,WFP Response - Libya -Water -2018-06-29,WFP,High,En Route,Libya,Water,20,"Food Rations, Water Purification Tablets",Make,Energy remain control her defense report particular camera quality three second impact.
bd4c8a18-f3e1-4ec6-8ac6-ebd54af6e4f6,2011-9529-NER,UNICEF Response - Niger -Drought,UNICEF,Low,Planned,Niger,Drought,105,"Food Rations, Nutrition Supplements",Biomedical engineer,Garden speech hundred late important leave response Democrat wall wind huge.
c924088c-3b5e-4b3a-8065-70f5946b1bd1,2005-0775-VEN,WFP Response - Venezuela (Bolivarian Republic of) -Miscellaneous accident (General) -2005-06-16,WFP,Medium,Planned,Venezuela,Miscellaneous accident (General),111,"Medical Kits, Food Rations",Building control surveyor,Letter cold eight computer often shoulder condition phone control.
ffed6c30-f015-4e6e-a9a6-48d596b71fb1,2004-0582-GLP,Red Cross Response - Guadeloupe -Earthquake -2004-11-21,Red Cross,Low,On Site,Guadeloupe,Earthquake,114,"Search & Rescue Gear, Trauma Medical Kits",Psychotherapist dance movement,Agreement right house price mind account someone customer.
38bebd2c-392e-4da3-9bf6-d882d6cf51c5,2020-0016-MDG,UNICEF Response - Madagascar -Flood -2020-01-01,UNICEF,Low,Planned,Madagascar,Flood,21,"Hygiene Kits, Temporary Shelters",Designer multimedia,Computer state current house mind structure another window soon.
be4a0448-b707-4b29-9fe2-7f94dfd360b8,2015-0484-YEM,Red Cross Response - Yemen -Storm -2015-11-03,Red Cross,Low,En Route,Yemen,Storm,38,"Water Purification Tablets, Medical Kits",Government social research officer,Present tonight sometimes drive record along.
